Organic_carbon,Trihalomethanes,Potability
7.832108146401822,69.41966467298137,1
7.817811637117302,89.05258819146948,1
7.781493373146191,39.62383474483449,1
7.764144251689345,55.87664101186442,1
7.760852569489202,,1
7.701010153564823,63.29358452094328,1
7.665923381467792,66.70047596078888,1
7.655381321204231,59.00066631654663,1
7.619812483440512,79.94491555158974,1
7.5925157501404215,66.22567377981284,1
7.496410135603583,67.62476659718729,1
7.401868176320761,66.68694980884946,1
7.283012995935962,73.33152912966898,1
7.122391112549337,41.19050735980774,1
7.0912289574613965,98.59456046083173,1
7.090387208534082,66.02679551194069,1
7.02553623282671,78.50227063808656,1
7.024747096163139,55.803502645602066,1
6.7480919380226965,8.175876384274268,1
6.530428639650097,68.10002373951824,1
6.374070260129599,103.37300526956227,1
6.363174829578838,49.15529051129489,1
6.13421040957104,46.655429226212824,1
6.124625358081971,65.8329900683807,1
6.091226588480367,62.419529289106805,1
6.059608220858536,105.40046038277853,1
6.039669028207072,82.53617278221556,1
6.0003909304893455,30.900815146077882,1
5.9803392059956195,57.2030892162083,1
5.93458832142386,83.55932648367043,1
5.871941343599474,75.71442547959597,1
5.5676927910151335,68.44186535508449,1
5.512039717949506,77.83081603593753,1
5.426649934563386,,1
5.315286537158272,76.02449071926586,1
5.218232927132192,48.7355139639406,1
5.196716755320665,55.46675876416365,1
23.60429797466412,77.03048701396436,1
23.569644908143573,19.175174536546304,1
22.641597926415386,61.57846145092755,1
22.517870469892785,81.6262321540199,1
22.504679439914412,62.00704373230644,1
22.166320991934526,87.39912189045668,1
22.139958377616153,51.53496489332906,1
22.089401829204974,24.532773339318773,1
22.04545659429084,61.51434190537672,1
2.1999999999999886,86.73722285990391,1
21.917376989820298,58.83920331016405,1
21.887087694546437,91.06635624934006,1
21.741143601125202,80.01264402000064,1
21.49786644469549,73.01113196656038,1
21.430293301706968,43.18880257717069,1
21.36638658999658,54.127342147497835,1
21.340849260481207,51.27471187375938,1
21.305197096159986,76.0397875481668,1
21.237899126821674,65.70448052421028,1
21.22812723710723,63.77183268904524,1
21.20847660360488,71.92098788711762,1
21.142052798710267,44.14934780319219,1
20.939359329513877,54.198520169547244,1
20.846445064940042,69.4372246785408,1
20.811342475991637,98.36782477531796,1
20.789591712522395,93.30073290085198,1
20.73766360311862,68.3143471169036,1
20.6961980569385,59.97292857347223,1
20.638075559832032,70.7954955109489,1
20.637598734129313,76.52907700861665,1
20.605552070757085,70.1683892200974,1
20.53968804883607,88.05710547459495,1
20.5322774847769,75.06770623495355,1
20.386719629536515,73.38148841994276,1
20.37683816788217,69.02052991972698,1
20.314691468846945,60.52159303851469,1
20.314616737804556,83.70793779298936,1
20.302336552241798,61.52068662046166,1
20.29627438558896,20.337752642440933,1
20.278989743745626,72.73520685768216,1
20.27757140763049,85.84025770348191,1
20.2244258107807,104.58088148736014,1
20.222074873529778,,1
20.200592419125996,79.10401879770767,1
20.178716181851428,75.4022602836187,1
20.130482589071505,66.73504403038288,1
20.11882693183793,48.27120968228571,1
20.057619444335558,78.50149244782142,1
20.05151858316617,52.90112725787564,1
19.9855551748646,61.12014348829919,1
19.93748613178775,,1
19.90322518345954,,1
19.85618427037366,,1
19.839907380872774,75.19948188877473,1
19.827391815216117,43.5642926066726,1
19.80628716994471,81.92682593644768,1
19.762576497699683,86.69845684819254,1
19.721287663233454,53.71936605493054,1
19.67616854859483,23.07580599653685,1
19.643895855680114,68.23637027968861,1
19.62192339351543,64.17723223604794,1
19.60042881086133,55.401112722450804,1
19.588327119666474,48.118628732107,1
19.5854965798938,,1
19.538635114010503,46.861383946118096,1
19.495393156405214,,1
19.486790984123218,68.56879118160717,1
19.482945181992534,76.6347982494804,1
19.461463514690593,80.69356765367449,1
19.4425988167568,82.85827183958872,1
19.40814391395935,79.5555931048464,1
19.396329452342684,72.07558550537075,1
19.389337232505852,79.97164724934899,1
19.385941008014527,70.95756540389422,1
19.370328472583765,,1
19.355841101832937,45.10401752521858,1
19.350765124166344,80.62187234888256,1
19.34998174851887,63.105234273754526,1
19.232961414138344,30.708421300394182,1
19.218374043518736,54.268008066156476,1
19.210990803311574,67.71258467249298,1
19.166620232734545,73.2489843314067,1
19.12582536011132,65.6393280774268,1
19.095091489353933,82.24409483132357,1
19.093599143799906,81.39372182255684,1
19.071934700397264,72.87156408438828,1
19.056984917706245,72.68935432469671,1
18.999153524212886,,1
18.993663252019417,67.40067335298797,1
18.963706756360637,63.84631931734279,1
18.96201400930363,79.95832130270405,1
18.959534377575096,30.389096114304888,1
18.9527967341603,92.34737526315507,1
18.93733758411463,75.39279510352954,1
18.925674192697556,72.64961369720967,1
18.917026715796226,58.69220411270067,1
18.909035208786918,67.96334191210315,1
18.904399251077507,85.79975869862395,1
18.88462464794526,60.07841278280955,1
18.840383484114682,89.91443807938477,1
18.838735399443067,53.815434821713,1
18.828594072149826,43.4406440192261,1
18.82221589785013,62.222874607265496,1
18.813080462269966,61.214979492422074,1
18.78167887832683,,1
18.778696100794548,52.640593959329365,1
18.759902243560248,79.37062125022672,1
18.743230788080666,54.41696499379492,1
18.737930888660458,64.8085458627603,1
18.722859886617414,64.39052126130528,1
18.714478079208163,77.4476391684988,1
18.713875533247517,76.41415276307124,1
18.70927336873052,60.91142039439827,1
18.703656956003385,62.86852727495882,1
18.692248365256432,50.128415290648505,1
18.621697823314207,63.519515808582824,1
18.5534783281218,60.162745512362676,1
18.527104768188963,80.46281040970479,1
18.521791547503653,61.48610514453484,1
18.502406101828058,78.3543406993554,1
18.4813964076003,72.20507471179636,1
18.469528166072905,46.04628651587072,1
18.46401541280278,49.37131866346893,1
18.453950772089797,46.345863776731626,1
18.44079002531879,60.14584225957783,1
18.43783527648162,69.466289077676,1
18.43008394884282,44.86035148435799,1
18.428386952452627,41.290330469321425,1
18.42363370432156,67.00909816601725,1
18.415180455004304,87.99622277162433,1
18.37680200827515,45.306538783679414,1
18.363572810707865,80.12474608825285,1
18.36221801795017,,1
18.36185806407758,48.6581086223875,1
18.361435591602685,60.393548484441524,1
18.296001299553495,84.510985305276,1
18.285882103015297,74.51256519402813,1
18.272439235274646,85.17766213336226,1
18.26795085399624,68.33316991333467,1
18.261212947742592,45.981624178188724,1
18.248367893304533,62.188687054721896,1
18.238711235469225,45.66831799237244,1
18.23522020383126,72.29966227820398,1
18.22874853177251,57.36554110438134,1
18.2100315015482,62.51146711144481,1
18.202915705248586,41.06424688569309,1
18.196930946533598,93.59424603033953,1
18.189838506263186,77.93110394691143,1
18.188872530383946,70.58850738433459,1
18.176482958371025,,1
18.16992114456366,124.0,1
18.15675397639143,31.599403556265887,1
18.14859493849417,81.55160971304564,1
18.107842094625028,58.181707396244455,1
18.081002981814322,63.36308247611045,1
18.076937753034827,70.79303618129347,1
18.065015046762085,36.15210329459931,1
18.063470062899228,73.8369091876904,1
18.06029823755989,57.40133709609512,1
18.020331094548112,58.271257062521435,1
18.016760314276098,72.42820504429659,1
18.016265762794262,99.06123270489566,1
18.015385498960768,87.16363084743989,1
17.99816009986307,67.35607867941563,1
17.985956556757742,55.69489291114778,1
17.97556383516246,77.35985434424164,1
17.96873601497714,,1
17.958968013429,78.58753831483234,1
17.950000556919576,54.98387785049692,1
17.895723720642764,77.45788496183523,1
17.88359172083949,,1
17.865533212878574,85.19251082066975,1
17.860100804426793,66.73703060684957,1
17.857213765482925,62.55313609613756,1
17.85447001822547,83.17518933638533,1
17.848994429542984,103.32182693363177,1
17.847827103880775,101.46682520254603,1
17.821921846035764,70.23960066561966,1
17.795957452409937,62.46613537245576,1
17.79474067602257,60.343890907079,1
17.780000111166657,83.50540623227637,1
17.769641429076046,78.81743621228539,1
17.751705391115934,63.61240285441542,1
17.7462635237124,59.909940872345686,1
17.74122824443151,65.11697561026128,1
17.731882353555875,59.686075820858534,1
17.7315232008296,58.3548558852614,1
17.7283890375611,69.50852573109637,1
17.72439598685719,57.596635753313535,1
17.72030028769052,90.06484922185543,1
17.705727306416122,68.37981451778118,1
17.69971822487213,45.90678242024327,1
17.689784660897033,77.13188934450497,1
17.685650942924894,55.14736365662774,1
17.684654632778177,72.34381220534354,1
17.679898313020942,55.02328572689413,1
17.667366280697593,36.05826169403984,1
17.66455497973965,68.57319774058021,1
17.65741087353132,32.185378220561205,1
17.592126372352084,68.99274058496776,1
17.58155747773162,50.26695118748365,1
17.561933347904528,49.38836175160476,1
17.556879619378833,80.74984922425074,1
17.555577849335293,53.34168163450436,1
17.552294113596417,72.05986579387582,1
17.548424733507545,74.40270156034495,1
17.545439535942705,64.07128834277817,1
17.53070355831835,67.27387447832177,1
17.52681934068454,91.60279375318575,1
17.486815069373108,32.9207203557343,1
17.477597986636226,59.98973731103913,1
17.4456560597402,77.59880400118683,1
17.425460208515005,90.6623366916451,1
17.416902640114927,84.0247863975403,1
17.41168255296833,56.79928677247695,1
17.40726103994774,104.20710403163932,1
17.406625809888965,64.2107667997218,1
17.401038875265442,69.46111109530082,1
17.400425875755047,72.91730528459134,1
17.385514977402067,73.11505279347217,1
17.384470545910744,88.36184636996892,1
17.37573934693239,51.15397220920127,1
17.358071468102764,,1
17.35258560884438,67.40730004769044,1
17.352080412554358,55.9682167013825,1
17.343805580380888,53.085480420582215,1
17.334051538536812,38.368068089309865,1
17.306831709032622,103.91254761322871,1
17.297555516413013,65.06506907302519,1
17.28504169383274,59.55632952162504,1
17.274662564433015,61.245788356783336,1
17.268073630973504,64.86860787758292,1
17.249616383777663,59.6308939352365,1
17.23787068676603,62.522183491970935,1
17.21857542525163,56.04493436409863,1
17.212455066655195,85.11419625334946,1
17.207494384162942,73.94096996938444,1
17.200008250719918,71.18154441745666,1
17.19601210467721,63.56487021843476,1
17.194991643505546,74.55779006957154,1
17.191646209724468,42.8646821456061,1
17.187963350912355,79.63424204397407,1
17.18676578496337,72.56837618844736,1
17.16650384854205,62.6777563218408,1
17.15196898421368,77.81069948707082,1
17.13236900538567,59.87160947492036,1
17.128154585557013,,1
17.12586347296633,,1
17.120962242035716,56.71102421410297,1
17.11854324946762,56.12402405384072,1
17.073123080434357,72.73063947852148,1
17.06049096237797,70.29333870434283,1
17.052713257315872,89.62355084319452,1
17.051184733261323,69.78164116801307,1
17.04868331892419,72.82739237135598,1
17.03360167698486,61.205469894379654,1
17.032466110374628,58.587459359296936,1
17.01078491025436,58.24173419085486,1
16.98835630982785,75.33969427761166,1
16.9633097764721,36.76767070116618,1
16.959268901127814,56.03870185281002,1
16.94981072765387,48.416725044381785,1
16.948292452808573,75.88615989978186,1
16.92617480326595,62.55789982166269,1
16.92441863858477,33.05188770534353,1
16.90014797748978,61.349831919856896,1
16.895753682783038,67.5771086755158,1
16.895725085815457,61.72587636676717,1
16.88909787583293,96.89957583486736,1
16.87239534461031,55.90576964578757,1
16.865452985372656,62.1543794564029,1
16.848511672256222,47.0033216991352,1
16.844509003917096,39.36705644811856,1
16.82061517732626,59.18318960874478,1
16.81650684754021,47.66172716945021,1
16.80599033059866,41.60790735355796,1
16.77956618034591,51.05228749289746,1
16.777540265989558,62.75689058549055,1
16.71655697181717,17.000682933674803,1
16.71236682474739,45.66041777842954,1
16.71220632420807,53.594103522317155,1
16.71147098711583,46.552617616218896,1
16.710056082827577,33.56304027529272,1
16.70192017237497,68.79306179495858,1
16.691470568748002,84.10773756388434,1
16.682024549834864,70.4708890707142,1
16.650114369808136,31.174039374468894,1
16.642479709112365,64.84674856579926,1
16.635475987044515,61.073709925035885,1
16.629384442216065,,1
16.62562737934104,,1
16.620932987040874,64.03825998166424,1
16.618052779485254,69.41228382245832,1
16.58907203986132,72.9767414405051,1
16.581120438382868,66.88527012551617,1
16.576564876799637,58.675066414689915,1
16.576200295556532,78.12209061536583,1
16.574059831350212,92.94575720286198,1
16.563166510560848,79.32367839549264,1
16.559228592883812,,1
16.559076271475135,52.86637311712821,1
16.557176634632867,74.4353886192217,1
16.548438388766158,55.132546193094484,1
16.542921333834613,87.81480025951095,1
16.54223928642915,64.82630836955246,1
16.541560981643443,44.93858575390273,1
16.536216173110915,67.4840901235171,1
16.521941961295283,67.53326015210645,1
16.516231650992324,67.2504726726098,1
16.506658083785794,74.46264571017107,1
16.460836876715575,73.51665351167088,1
16.450990050021232,21.355275176305113,1
16.442753140535388,61.249761879925416,1
16.4396294207167,76.76438483029237,1
16.424227242335064,58.1576875097454,1
16.410654069644067,64.5059225796531,1
16.40615621501786,69.15760946262223,1
16.404805250012828,46.13918260282824,1
16.389383901690678,,1
16.38314048027098,91.68102605172317,1
16.357374578188228,71.6271361043703,1
16.352858005837504,74.31259211793054,1
16.351911504132147,68.91033739373978,1
16.340158668491597,72.09361000862353,1
16.331421476287858,92.64338257359545,1
16.32962499884377,66.30262948798031,1
16.311696356753487,74.57058080357453,1
16.30747374176201,,1
16.293715614294968,93.78437986181939,1
16.293614068290026,81.69010445060522,1
16.29271779778753,58.962902387660215,1
16.274830657005623,84.8271825992724,1
16.254111866748474,83.89112947149958,1
16.24475501404072,94.60531109309895,1
16.21914101542484,81.94780622974464,1
16.217302947940425,28.87860134187582,1
16.192870149305065,91.12321931749058,1
16.176686474433325,91.70881336600598,1
16.17275544496954,41.55850071766692,1
16.1671855402264,68.08226489261818,1
16.164091274037276,71.1466606777528,1
16.16205859332007,84.93140177637781,1
16.154963807086176,91.461708784448,1
16.15159980857203,45.647387625417096,1
16.14825846036473,83.3325162575065,1
16.144510444073376,78.37484518269918,1
16.141285902475715,79.70553048606504,1
16.140367626166324,78.69844632549504,1
16.127527143449186,64.56404411046557,1
16.125741249657324,80.05887717164558,1
16.117110461678863,107.75404263860523,1
16.109169169906238,92.60908363758074,1
16.09019348605176,57.28576319116484,1
16.089710422113853,59.49402634059388,1
16.088648266460552,75.67132940431965,1
16.086232449405315,53.502085762742944,1
16.066560898475075,82.8609362267154,1
16.066439028217076,58.41669860568201,1
16.061439779000636,61.85135771917402,1
16.053201851528684,79.35756015798977,1
16.052837638293454,28.682951795375715,1
16.02143865575721,62.533556792473505,1
16.011328389346602,72.91157307712426,1
16.00671093326133,85.33805330104508,1
16.00520675269331,72.36321679277631,1
15.98941895579577,61.156574538173665,1
15.983632393097878,69.94325357106453,1
15.981067650932175,62.32004847248626,1
15.976017650632798,47.40009251630573,1
15.965651590196728,75.91439810059994,1
15.963751897871418,52.950023271552226,1
15.954654532847087,64.36379306074662,1
15.93187939664773,66.55141892497087,1
15.921412546128408,73.0642183871089,1
15.91891223356214,60.339793534645544,1
15.91660512559946,47.93510492969858,1
15.909471399126062,,1
15.900985054562284,63.3348946717681,1
15.894673995972482,57.64345689991341,1
15.87222132626647,,1
15.869010297602074,55.384332841391995,1
15.846047606081072,,1
15.845192725826735,59.47401272115852,1
15.843303170637625,59.728172929692974,1
15.804448930436251,70.6006825873015,1
15.79310142065583,53.27603261965065,1
15.790977327692303,77.16661878342133,1
15.785508966566056,86.12861265369574,1
15.773825346236492,35.338133489497224,1
15.772333808298356,52.03384490115086,1
15.754784611898344,36.26753002512453,1
15.72546711577786,57.6830674988963,1
15.715545904300313,75.59059872694924,1
15.713148515942635,67.04963886204507,1
15.704323150993503,48.299493384357405,1
15.698725520210303,84.15808044816242,1
15.692838550759575,82.92934548368146,1
15.692175611249183,79.9628026711345,1
15.682821064266989,91.86095966811126,1
15.674209539267736,69.55110018216354,1
15.673883024056863,53.9558663301533,1
15.671563525842828,84.68266023310612,1
15.671203071781918,61.364420992509764,1
15.669955291483177,67.23005672019866,1
15.669628241379144,55.40407965591154,1
15.651888435571493,73.4005779258381,1
15.645998008331503,108.21398129464644,1
15.645129786308473,73.88561213038653,1
15.640053344806006,51.15034440489525,1
15.639454764394031,37.389451619343575,1
15.636850182061664,63.51431194674478,1
15.62431028823653,68.37096810997387,1
15.621138695886827,64.8260282011821,1
15.604459784722621,45.49211139335185,1
15.60372925424997,82.31785396122956,1
15.581902736375355,61.853527954611465,1
15.574876907080181,49.151960259707,1
15.571570956087157,70.5602746097244,1
15.563459657245232,77.83403618152838,1
15.554505724271166,63.684352242963065,1
15.553588473560183,,1
15.534903877923625,61.15128982958539,1
15.530563359834105,84.22877379496049,1
15.52604285116388,63.0086684527317,1
15.517296303602905,77.69337360386982,1
15.514119447379187,64.44475108363537,1
15.512058813845272,102.69586775988034,1
15.505992025792011,64.6249442093205,1
15.496886933983603,68.60840186648572,1
15.496329208804354,72.54525642287913,1
15.495603371645757,42.00208201140493,1
15.495284143231004,,1
15.492396962752878,69.11081537171168,1
15.486862374734358,63.529460122034095,1
15.485377868080832,69.67003776931779,1
15.485275629289902,54.13265784184894,1
15.483026737238049,51.53586708137299,1
15.464582061695921,60.046065200156654,1
15.459306961954155,68.89560274912847,1
15.457383444412073,60.1513458244811,1
15.44784172788627,51.18831726937318,1
15.43451342453659,74.99251991228921,1
15.422459239950285,94.38693228247772,1
15.403389694655061,54.490733178293446,1
15.390304366955604,43.8825144491407,1
15.389083407099406,35.22120041408733,1
15.370097583998188,85.92035020298319,1
15.357289804704635,59.99077026906549,1
15.353949732255387,74.8856757713294,1
15.35242481672509,74.76097575082576,1
15.313977749206288,81.8420621564831,1
15.313242765803466,80.93130520643619,1
15.310631395152257,73.7230701214078,1
15.307746094488039,66.66147887039327,1
15.306078918039077,59.60581211442579,1
15.303754778234008,71.47850077419241,1
15.303433235343391,67.90175838726564,1
15.297495720765596,,1
15.292705722888343,63.939820688927924,1
15.290613747600446,75.59522222134866,1
15.288037895913817,35.76760103714643,1
15.284267575678257,60.822134700690526,1
15.279582679247653,62.668356182201386,1
15.266615138260136,68.92635259554592,1
15.259597501184658,53.671478492413655,1
15.254021221838343,107.18958400015964,1
15.238641733497445,65.61470498340958,1
15.220021381154822,61.79901423925479,1
15.218378352136483,82.703470414844,1
15.208691090560194,75.57505559125502,1
15.199905597375903,50.22994366305907,1
15.197014622333654,62.822850176101916,1
15.19370366491188,88.78546912397026,1
15.183645523829796,63.41678671446479,1
15.174663734169542,60.07785240476825,1
15.168189203559223,84.37071294892223,1
15.161577437372273,64.73231057533465,1
15.153816952353225,74.76510055608048,1
15.152003927411045,74.35442274773496,1
15.15117258217083,79.53836757802165,1
15.149068262969251,78.4994180330055,1
15.147546975476814,62.86062679512962,1
15.142005565420334,58.15730431450026,1
15.13047648872248,65.0912914244809,1
15.124286454150251,72.92842077418564,1
15.12267224612117,33.11961259894035,1
15.101532720256046,79.78046693757119,1
15.099588003763301,62.97199489122556,1
15.09409115186628,86.55416824334111,1
15.089339139885283,63.624565301633346,1
15.088699520791636,74.07592557290796,1
15.072450177670817,84.1156733811639,1
15.067041652409557,72.75681245594475,1
15.045816752218798,61.14608668810088,1
15.030315106001751,63.12561699518415,1
15.029899096631766,84.33505807414915,1
15.027087583819991,67.50300434801802,1
15.023961660572411,47.14414365343355,1
15.0192406194937,35.178662156733274,1
15.018084830228531,63.34096824374099,1
15.013793389990155,86.6714587149138,1
15.00867420137007,76.87966925788344,1
14.996029476541366,62.15231452966896,1
14.994662352211321,55.89391550738455,1
14.993740060714572,82.86176424061142,1
14.990566983235226,39.842379091535236,1
14.980054012212634,71.20620916144614,1
14.980033693407904,69.24922883403491,1
14.971198823843679,62.36582435098707,1
14.966532191622093,53.14497859329936,1
14.962779709959591,65.44456251887024,1
14.955890404456454,67.16981626990822,1
14.947810958042396,89.7741597533087,1
14.947675546011965,43.57638936552725,1
14.943584807552782,84.25426403896128,1
14.942217307210967,,1
14.934849528287714,48.01896619957522,1
14.929172151503508,59.60280779405531,1
14.929149928370123,113.04888566972276,1
14.920615561874342,8.577012932983806,1
14.911190533964998,79.68703918564303,1
14.902820337952164,47.89640648971523,1
14.896092156509042,66.67465815004317,1
14.873626230668151,56.46415749086562,1
14.861132683102937,72.76258491130193,1
14.857981085483175,,1
14.84495477882956,26.505484036158983,1
14.841579896963651,54.43749401642613,1
14.834256983868954,65.32653148577674,1
14.828743036705646,83.85633634225002,1
14.826441473857983,67.30542126001993,1
14.823903523137858,69.1933584166614,1
14.805198456082792,64.12915495073169,1
14.801684067824965,62.53507088571928,1
14.799552979245618,85.77578435908438,1
14.792585197440474,60.99184257834989,1
14.786347362452375,80.98021278292363,1
14.78229043477404,93.91470179015161,1
14.781584491433136,74.12779298715347,1
14.777091688990879,56.956938860038235,1
14.773004879752534,85.68083615159244,1
14.770862942397969,73.77802564597586,1
14.768336556220618,57.75755359567784,1
14.732291221052549,49.98567904726279,1
14.723055277882509,62.634448904012885,1
14.708599014306003,43.299820101900025,1
14.706810313722087,67.84484886059036,1
14.705013533659496,52.164235938228394,1
14.697844527710402,41.753727405934086,1
14.695391034210047,80.0500310966604,1
14.690953877230015,58.41286016654179,1
14.689350595981807,56.49007684901041,1
14.685926834805741,47.803193695735956,1
14.685851003310688,72.63830295082012,1
14.683579853712672,55.32636880861537,1
14.672927103066911,62.02362962212916,1
14.670554903689094,83.46993430779078,1
14.670245600537612,62.25962323258585,1
14.665703807731006,51.261826693139284,1
14.665441438488187,60.51577188968665,1
14.652334166327023,80.3401853769289,1
14.65080895317061,59.15884348385835,1
14.646684965981876,77.37381254511361,1
14.632438282320436,82.65063482137737,1
14.613422635818381,101.35152539223304,1
14.61160015060949,66.60889105705493,1
14.5971445174402,70.85097650024328,1
14.587290156964059,81.37845107001321,1
14.584231395682366,66.0291561168986,1
14.57605743483822,72.8726968615235,1
14.570931888628081,40.28729832241889,1
14.560135796918814,76.45781594495153,1
14.538445861011496,64.1324260352138,1
14.536852253337372,76.15710336899181,1
14.533510036354244,74.40561602695702,1
14.531245248436164,77.668020274499,1
14.523389119631815,64.12174012693116,1
14.520903562989417,63.94526992939281,1
14.512991051093081,35.56596645086621,1
14.507013118477175,68.2333855535937,1
14.502464254823337,45.428096504423245,1
14.495790618783644,77.21227435879854,1
14.471650327428847,74.04385963226025,1
14.44918097369549,68.6407681986352,1
14.427225488180397,55.39361300965746,1
14.42088193812549,55.586815009627756,1
14.410778246134157,74.98493714472873,1
14.395518517478706,78.86846469502275,1
14.389609133749559,46.46398160958874,1
14.388349589814595,73.16477754804393,1
14.376336909241957,90.5275363195179,1
14.37496688535947,41.279829739888925,1
14.369630090209853,78.17306258634733,1
14.365624861057768,74.88842167357646,1
14.354595084553296,57.24708237694075,1
14.347676089238007,50.642447466178375,1
14.338248156493592,,1
14.33539517144851,62.654955961615514,1
14.326888853101764,53.121259637557486,1
14.326638191120082,52.388849261593734,1
14.32455235090913,67.58431075029681,1
14.322018870397528,65.07660990046965,1
14.319384212713544,39.49726395871697,1
14.316821447379766,60.590358556314314,1
14.314281814719493,52.69795843717041,1
14.299241868727222,71.70689113232498,1
14.298520823670572,51.86888450967519,1
14.282960532198047,85.39339918963503,1
14.277102893339986,53.48194273919201,1
14.271246650588694,77.85449933820317,1
14.263396376888522,64.95967006736964,1
14.261368981645205,57.95282564495728,1
14.255356261876557,56.73518664400297,1
14.254640735422015,54.4367023778621,1
14.252898369549598,68.40383309732931,1
14.252683739036115,64.29129182004712,1
14.25087508151961,62.90620518305302,1
14.247947201088039,85.9304283912371,1
14.245091385263265,71.98385140039265,1
14.241965197367108,31.705933099963868,1
14.235154202578428,42.080353265271896,1
14.225917463285839,98.6254571436827,1
14.22175703606797,53.31997717469853,1
14.219532129367849,34.28841274059312,1
14.217372572687509,91.61403063724134,1
14.213798854799677,61.150299294519726,1
14.210624450932642,56.910254057304385,1
14.20522104568272,73.19247007486355,1
14.202664062204065,84.01358459214303,1
14.200557221783868,75.55521876927654,1
14.191273810530902,48.91588146186728,1
14.184036095168665,54.55907655025769,1
14.182396069373056,39.802907065092306,1
14.181470634875382,33.592030767693856,1
14.176501159597422,68.12480943913017,1
14.173906229256772,,1
14.168933512645708,59.45443977025941,1
14.16831423855723,102.56784617405873,1
14.166602358927037,48.25430719011197,1
14.163606934570225,53.31304554858022,1
14.162010466213758,70.76599159013853,1
14.154954780899175,50.6550008331396,1
14.150363083793138,97.03045733687998,1
14.137120355221839,32.43852618764184,1
14.136699006023434,68.86186084786507,1
14.110476241241429,80.5711461864126,1
14.105554082441074,52.3314622505262,1
14.093402113579032,56.80132056879478,1
14.090718579874704,60.32007011033546,1
14.084388259548462,61.39298286397647,1
14.083109642986358,50.286394726964225,1
14.06559733578598,82.78192570719473,1
14.063139969281451,65.15518183260323,1
14.059707780822805,75.82204966381451,1
14.058460937500968,40.9168107291419,1
14.046277504321381,67.62724105537315,1
14.03399501280876,29.66814213275831,1
14.029285049627163,57.85250663552826,1
14.028602162841594,61.44694473140984,1
14.020507420373008,95.30623861595618,1
14.018056253486463,58.84190603188182,1
14.006983230326739,91.59070343135016,1
14.004448806342566,,1
14.003873508409185,51.60300428227774,1
13.996100554431791,51.17405802120247,1
13.990842219488343,76.74467671800038,1
13.98356664497345,67.81709623719206,1
