Solids,Turbidity
35200.7988338764,3.663774941094516
35086.39696295499,4.645852434791949
35056.2322337289,4.7925274524551185
35055.61648989219,4.822967485351244
35044.371280297135,3.761633184058843
35021.77409654997,3.911014707443342
35018.32560002627,3.5997564926270806
35001.14479157665,3.183803571914326
34989.04708052216,4.366242227773332
34971.80748262682,3.2449484773190633
34933.784401356046,4.320683960630699
34920.03934783447,4.370776559745803
34873.9345228707,5.106655774420084
34865.35768157474,4.270801389375358
34865.32463358429,5.370403410374523
34864.42789348474,4.592073570820997
34822.81634277742,3.7783021620210056
34816.44453767991,4.871406193456357
34808.44277996819,2.878515630522547
34798.25258680311,4.765205370159007
34793.85330591925,3.488372513803507
34768.93341990608,4.072252323176482
34727.40856407366,3.497480960958101
34702.41784804427,4.3796304394525105
34698.62116044991,5.002360532741289
34675.862845417316,3.758179651015044
34596.001871740686,3.655789569066617
34591.67814811829,3.499774683747187
34585.0896069508,4.647095594485686
34573.678785724354,3.5563948119631066
34565.70169026524,2.894651172139397
34558.40266734972,4.684853470075885
34538.54403773854,4.692217919448618
34535.55385004349,4.209136505059297
34510.75299526274,4.275645348013285
34456.80113231408,2.2759034613820806
34451.98421401317,3.36539749533764
34446.782262145745,3.7422559435706395
34440.77343351387,3.7008538397050548
34415.853145873094,4.40558600033858
34406.77644574729,3.771944146409479
34383.59763883363,4.0058929921265065
34370.19711329974,4.278712401471591
34359.40079704245,3.7140964349299783
34355.61842683239,4.401635259788382
34353.839725198755,3.706265891722728
34314.08709117726,3.3787784927745594
34298.15294149107,3.181112063345661
34277.760399691986,3.622379241574248
34265.83058147379,3.644606540888711
34261.98588949726,4.124537824896342
34250.16392496158,4.590527648801448
34226.072126574334,3.3543222667273684
34184.30840188933,4.453525556196591
34160.92514352129,2.9983354715810404
34157.18447357784,4.030659830632323
34132.067978681436,4.481261240482848
3413.08163340648,2.649423905095601
34094.05717743785,4.838862280223715
34006.76874531331,4.599235865233297
34006.42073313584,4.687986155246704
33991.65156687047,4.466912564165001
33954.43547084092,4.961971972367872
33933.70985203021,3.2724707390406103
33918.04082347813,3.4874068798248765
33897.06820165686,4.500207624732678
33892.24595068642,4.094605278206265
33843.619447035155,3.9338264604613187
33820.64575966661,3.8854050373065605
33809.22470073784,4.3973861916141885
33798.10895559447,3.8451271657169954
33786.716309201074,2.743866752405663
33784.82622980125,4.678745035353083
33773.10706081386,5.14705527626746
33744.16680696547,3.4225434306886307
33737.28852434523,4.1054954853125665
33681.33014018342,5.242105329965899
33662.389050318336,3.939011353106868
33653.7619633927,4.6412585321295445
33473.11251835836,5.3759018937179075
33462.03422070504,2.6599776617235293
33455.24099482324,3.961730669540862
33431.671122053405,4.144780872709738
33424.7686784948,4.184396969028851
33365.3154156343,3.164187993708538
33364.918122879484,2.8895781098103392
33360.17072164734,4.046305671849512
33357.51586288418,1.8996830017290978
33347.97109835898,2.99078089431675
33337.10964943294,5.199446635796848
33315.94708164389,3.2658541365015537
33306.01253765967,3.8844603708206806
33266.57157516288,4.775201717853433
33245.63058729513,4.6013511981931385
33244.5555969906,3.4886752740390854
33223.58152874991,4.157533407489738
33219.0745454325,5.024742306559979
33197.15052685147,4.593763682023074
33173.49940936154,3.5447515214258827
33155.578218312294,3.298875498646556
33153.81297558052,3.6991462587291006
33123.44297961029,4.255979651269639
33095.389596753266,4.874534245985106
33092.669352987614,4.026622093912992
33080.58882545031,3.419238761867212
33046.727605817854,5.404045772985421
33037.353386549745,2.847875247872657
33013.47977434919,3.7012879418226268
32981.25837721575,5.0589054483892655
32981.23945648847,3.2316796925242075
32951.31636864693,4.905229738605767
32946.56751781872,4.934986029609845
32916.331477835454,2.795840129760072
32911.92971677305,2.081425020190486
32910.52518225479,4.140423756852319
32898.74936773528,4.284831119370148
32886.52889859088,4.130972246502359
32882.15594301242,3.4238316212571975
32875.19205735977,3.3413692911239643
32873.820021715685,4.562197671215202
32872.38056577991,4.669239858306086
32869.474407709225,3.4976041136035416
32865.50952537349,3.5746051622017676
32858.48309646261,5.070254359377525
32833.43116851585,3.2922701527035314
32821.850090980595,4.445946435865923
32808.307503166296,3.8853855181381753
32775.63258497812,3.3904705401970827
32768.22796617652,3.4994530742113916
32751.928962729904,4.998203434951813
32742.187332658625,3.544537267623399
32740.56466119368,3.0961644901713825
32704.569285770576,4.107267203260775
32680.977991229047,4.629955736114066
32653.910360267586,4.068688909481666
32651.802764338703,4.902735485533553
32619.312974501034,2.0041425861250266
32617.124603587585,3.2328721157393794
32602.340084234176,4.402339512540909
32600.42940605805,3.1653909007410843
32595.120243522193,3.968177082539273
32571.05451770555,3.3332426816293994
32568.153500291777,4.701538331428024
32555.852537073686,3.160624468232638
32528.115614330996,5.349210585555077
32496.640216272444,4.296188762920464
32471.45632350266,4.5662536959670295
32452.614409143884,3.6622917828524573
32423.462685108596,4.070966098496005
32415.733623844557,3.7301854671420926
32405.413860708893,3.9559167260299253
32358.538595071623,2.642003806281338
32349.10237770703,3.952594441314252
32333.841542219612,5.014144884495
32328.714811575148,5.493180964193986
32328.538264193834,5.03749221567298
32269.504938120434,4.8048285673375855
32251.359648458292,4.3704044218054285
32241.079614323662,4.071916487170485
32238.077782489603,4.43011601625449
32237.24543298235,4.006631571280796
32210.816300635033,4.448170569609338
32182.262317798355,2.730792274371549
32170.06916009624,3.552129499701653
32161.84009048273,5.53747584049303
32160.533923449733,3.209588058451998
32156.819438954968,4.350206872394596
32150.97939283285,3.9513044626049236
32144.799933618317,3.902879711657464
32129.996307387522,5.554666740402974
32112.569873527096,3.5636098599809674
32105.2871154118,3.6436868025547455
32102.190705252207,3.581036881421095
32092.05838404325,2.88702293905644
32079.774815203946,4.6144004054147585
32071.17936938363,4.111691344532814
32040.505669436774,3.7351734160385885
32037.605470521812,4.27528772019042
32033.332018857272,4.014681857976119
32018.289631213174,4.147168618141657
32000.8439113861,3.297525234337058
32000.178936298867,4.3055136249312
320.942611274359,3.4708120786488497
31991.958746649994,5.112254250604552
31977.370136820922,2.416402097988852
31974.48163131993,4.210327061428602
31965.364040777862,4.340986728185262
31935.690705113037,4.497629168137822
31920.584694496705,4.7440066912633
31903.399811532247,3.508372649783596
31883.01030653362,4.571823610842425
31871.291238837573,5.9202339147387475
31795.62560626323,3.8387213854831836
31749.924396203798,3.959636523743514
31725.48776569772,4.498069165936723
31683.86459332765,3.3295038991199046
31659.962744542278,2.9270514417687563
31620.190785582636,3.042496817945847
31617.07541496605,3.5313846614470856
31606.34882629806,4.775120946563509
31598.536376742788,3.842577603866392
31561.955530209776,3.3199526784805693
31548.00646369594,5.1008578541361445
31528.94868997698,4.333401737047984
31461.19675997045,3.0215735952193197
31429.37902924875,2.3181524802481963
31421.73163322104,2.871196030589475
31421.144495479497,4.536181266097956
31414.525805340723,4.0125175583490025
31409.063978837024,4.549916839518295
31369.54164078314,3.5741720224410343
31359.386455663436,4.015574262293539
31350.27576547941,4.3075475185529974
31344.460394369864,2.0959140868029458
31321.0824263096,2.091786839914147
31320.24558783106,4.681366362015815
31315.614387158545,3.465331089346429
31295.902409509665,3.750446964802988
31292.127703674854,5.206480177207682
31251.643732884513,3.9065262849477485
31177.133368775983,3.5403842778756953
31161.36838769933,3.789236756581051
31157.110167053717,3.675717672978606
31155.988820087405,3.0926263788262984
31155.540218305283,5.045982883287057
31151.615179031898,3.3926664230795134
31150.513421162406,3.5427310869586095
31145.110738714637,2.533996269917253
31144.703124202864,3.3628217632499267
31130.21264249527,2.7484287971608525
31125.740433940548,3.784120779606519
31114.820836331015,4.709402884560948
31114.635652584744,4.363865762503175
31101.684276906355,3.4467284598639263
31085.08343340377,4.106543051529011
31081.73526431089,3.3455433554790717
31080.43207563619,4.433256610390339
31073.031337988625,3.712681965458997
31062.37191484566,3.6030404617750715
31056.57878232473,5.036882986625275
31044.73818002603,1.9846148665769519
31040.884494348615,3.808793010243389
31017.239417661684,3.8986708026972754
30989.94841451828,4.615886181275908
30988.97301937858,5.353043339815189
30980.600786788862,4.268428857506186
30969.047593280782,3.454197456668698
30950.681099821508,5.214484016180421
30944.363591242687,3.7497012410996176
30939.023213783217,3.4905875728160614
30927.394282089233,5.738991024993494
30914.111579007564,3.9371884418353353
30897.990039257784,4.943842600666056
30879.02668435887,4.686019915871022
30862.784458532115,5.437618576761173
30854.83046842261,5.320015455400856
30846.585474123283,3.914543611457913
30823.73049012335,3.2751420374154505
30809.705704277247,5.104188246479326
30797.519998953998,3.365174439747456
30759.681440190925,3.095233156816077
30739.6890854019,4.614369673533872
30733.50383761234,4.827527398066652
30722.29823264939,2.9014320441377452
30684.211642415034,3.8533880722545097
30681.120257939834,2.887725422454221
30660.209666494626,4.216315016151919
30656.16311302757,4.308569820911373
30646.815275421894,3.855772963661712
30630.759939174313,2.913048442998909
30616.615148853696,4.781188176562564
30610.047900416503,4.903553219156194
30606.22359320889,3.680409990337341
30594.28067473661,3.1253911119248396
30592.54883105967,3.7085258632452858
30586.592663308227,5.207683455238749
30579.371066591426,4.511384048876486
30575.946902389038,4.317531286512946
30575.357138474,2.961602417916417
30573.066315029697,3.109695767607044
30569.8105511719,2.869226101819664
30566.767504053954,3.4170761989488176
30565.57839108449,3.2419721011866467
30524.093790630825,4.9383891935347295
30471.92909753608,2.914057480221306
30468.64182648061,5.436819303585555
30453.623185522123,4.372333382242299
30434.269118406635,2.8049235828692907
30430.21175215331,4.536122682223924
30412.372331261282,3.645785495110913
30396.904618808283,6.08377235388592
30379.359440703534,3.8589788145579176
30362.68394790395,3.346057063483423
30348.24365070316,4.764707507859535
30308.231180576542,3.6983173972917056
30307.217674994205,3.975571849056162
30301.856674397226,3.188640741905024
30284.494869139427,3.68597582848833
30280.788593026075,3.7795544920225694
30268.421271864463,2.3800880493685312
30253.851102579432,4.978556094767624
30249.170845011024,3.729120401580513
30245.95697484084,4.552571441876335
30235.170803134424,4.861276291728905
30220.612486408867,3.895103865877136
30211.832990855128,3.8408887616175593
30210.250367370136,4.2756402479314595
30204.546735065484,4.650033779162522
30191.692456948425,5.127778325324405
30168.606596499063,5.109934757659329
30050.43944645153,3.5224864626363397
30045.36774143468,4.084660032563328
30042.92850642659,3.736379595420893
30037.221624651935,4.1135850300896575
30031.839181316172,4.20418584976586
30021.25707852206,5.192116650426924
30013.70074850319,4.893656690689322
29999.98700535768,3.8527318927484213
29985.249880596693,4.3522957788197605
29983.116007036537,4.840562301475423
29957.191215399744,3.9904375721644056
29956.36301758971,3.682780337626534
29917.820209044952,4.26319277247499
29879.06014610585,3.3687572170739832
29860.275777016297,4.067048744823668
29846.719056712125,3.485577388223123
29827.793969254282,2.4391400085482546
29818.095042113386,3.800552599356129
29808.236904440586,4.704865930385587
29778.357876954316,3.3150705928492927
29772.019247449647,4.763578511529136
29743.822595234513,3.893925990895262
29721.911630350132,3.355164642176155
29706.234224271426,4.48954479397793
29690.917157925207,2.919796004979838
29644.81360596982,3.86529596711091
29616.492869322887,2.355934229271096
29614.348790081054,4.362542226660023
29568.535852018093,3.9186731557714785
29567.698929375347,4.550501006088248
29565.711107942137,4.640043009571169
29551.334147772337,3.6892413611092696
29549.65882291618,4.736849577023042
29542.338165335546,4.64938203413864
29534.690291753457,4.497528596739858
29533.608826117594,2.770822652580127
29532.61500346444,4.586748358609115
29513.804859552896,3.027946496632832
29508.4928139997,4.115320543495385
29496.9101574473,2.4752844638171903
29493.42296740954,5.060114928661615
29483.601853899763,3.682919645453329
29477.764398921892,4.0690866977984035
29461.023770200525,3.5507168314887294
29433.42378398534,5.776611019642239
29432.208251104283,3.786486994275809
29426.473780194996,3.487920050688021
29411.628645120265,4.099168690603565
29382.33525834237,4.131911907800047
29381.93640510804,4.767722384161327
29370.26418381893,3.633373288668084
29368.674184052215,5.052736766116998
29344.84447648613,3.7874258893121877
29342.70975589484,3.7457248858316183
29339.929268453994,4.564460391989159
29331.236632903172,2.51181049287789
29322.74069720301,3.678957092279025
29317.14244007175,3.827431410883915
29313.78335293502,3.442847819687195
29307.12894458043,4.751858815287916
29299.123352787596,3.4975773906550995
29298.359491551197,3.130608939839331
29298.074261579077,3.5225861734964283
29263.554068981717,4.598622246118412
29258.738135919626,3.534665425189356
29252.501111666465,5.492704955036247
29228.334683492816,3.7307927875940017
29213.62038620881,5.70328774274241
29189.13672090755,4.564188355184362
29169.720783490982,3.751588621742676
29136.814623869737,4.850433707754168
29136.33867680541,4.596347340478699
29123.708303808296,4.204699128535813
29122.696996932584,4.816705216346371
2912.2112468274267,4.093097748782288
29091.20710074859,5.116406584527922
29072.169654214566,3.4762133035925036
29072.038120862682,4.286478967398262
29057.22761748945,4.267952933982107
29046.083515231163,6.3574385200674275
29045.261138112808,4.162495509766512
29032.78110347406,2.6886432854606426
29009.010821013286,4.267189590792987
29000.589711925488,3.0786727238215774
28990.787882222434,3.669056835904268
28990.297847067068,4.096841156438634
28988.702343320612,3.66686969365282
28979.767601081716,4.076403287338456
28970.08760585726,3.361088406841675
28966.569326843928,4.400705861502303
28954.801012055537,3.254926496664732
28919.811775260518,2.4080491285479346
28918.419953077177,3.7728866074587684
